,Gene,Metabolite,Direction
22527,Solyc04g007630.2,pmf0289,+
22528,Solyc04g008140.2,pmf0289,+
22529,Solyc04g008150.2,pmf0289,+
22530,Solyc04g008160.2,pmf0289,+
22531,Solyc04g008170.1,pmf0289,+
22532,Solyc04g008190.1,pmf0289,+
22533,Solyc04g008480.2,pmf0289,+
22535,Solyc04g009280.1,pmf0289,+
22536,Solyc04g009290.1,pmf0289,+
22537,Solyc04g009660.2,pmf0289,+
22538,Solyc04g009670.1,pmf0289,+
22539,Solyc04g009690.2,pmf0289,+
22540,Solyc04g015120.3,pmf0289,+
22541,Solyc04g015210.3,pmf0289,+
22542,Solyc04g015220.3,pmf0289,+
22543,Solyc04g015460.3,pmf0289,+
22544,Solyc04g016000.3,pmf0289,+
22545,Solyc04g025210.3,pmf0289,+
22546,Solyc04g025880.3,pmf0289,+
22547,Solyc04g050220.2,pmf0289,+
22548,Solyc04g050440.3,pmf0289,+
22549,Solyc04g051620.2,pmf0289,+
22550,Solyc04g054257.1,pmf0289,+
22551,Solyc04g054320.3,pmf0289,+
22552,Solyc04g054950.3,pmf0289,+
22553,Solyc04g055130.1,pmf0289,+
22554,Solyc04g055140.1,pmf0289,+
22555,Solyc04g056310.3,pmf0289,+
22556,Solyc04g064920.3,pmf0289,+
22557,Solyc04g071440.3,pmf0289,+
22558,Solyc04g074170.2,pmf0289,+
22559,Solyc04g074780.3,pmf0289,+
22560,Solyc04g076700.3,pmf0289,+
22561,Solyc04g077260.3,pmf0289,+
22562,Solyc04g078170.2,pmf0289,+
22563,Solyc04g078270.3,pmf0289,+
22564,Solyc04g078340.3,pmf0289,+
22565,Solyc04g078860.3,pmf0289,+
22566,Solyc04g079505.1,pmf0289,+
22567,Solyc04g080250.3,pmf0289,+
22568,Solyc04g080400.2,pmf0289,+
22569,Solyc04g080540.2,pmf0289,+
22570,Solyc04g081020.3,pmf0289,+
22571,Solyc04g082480.3,pmf0289,+
22572,Solyc04g082860.2,pmf0289,+
22573,Solyc05g005050.3,pmf0289,+
22574,Solyc05g005060.3,pmf0289,+
22575,Solyc05g005470.3,pmf0289,+
22576,Solyc05g005840.3,pmf0289,+
22577,Solyc05g005850.3,pmf0289,+
22578,Solyc05g006310.2,pmf0289,+
22579,Solyc05g007170.3,pmf0289,+
22580,Solyc05g007470.3,pmf0289,+
22581,Solyc05g007550.2,pmf0289,+
22582,Solyc05g007610.2,pmf0289,+
22583,Solyc05g007620.1,pmf0289,+
22584,Solyc05g007630.3,pmf0289,+
22585,Solyc05g007640.3,pmf0289,+
22586,Solyc05g008170.1,pmf0289,+
22587,Solyc05g008210.3,pmf0289,+
22588,Solyc05g009180.1,pmf0289,+
22589,Solyc05g009750.1,pmf0289,+
22590,Solyc05g011970.3,pmf0289,+
22591,Solyc05g012730.1,pmf0289,+
22592,Solyc05g012740.2,pmf0289,+
22593,Solyc05g013450.3,pmf0289,+
22594,Solyc05g015350.3,pmf0289,+
22595,Solyc05g015850.3,pmf0289,+
22596,Solyc05g016060.3,pmf0289,+
22597,Solyc05g018920.1,pmf0289,+
22598,Solyc05g018930.1,pmf0289,+
22599,Solyc05g021480.1,pmf0289,+
22600,Solyc05g025820.3,pmf0289,+
22601,Solyc05g044490.2,pmf0289,+
22602,Solyc05g046000.3,pmf0289,+
22603,Solyc05g047680.3,pmf0289,+
22604,Solyc05g050420.1,pmf0289,+
22605,Solyc05g050430.1,pmf0289,+
22606,Solyc05g051610.2,pmf0289,+
22607,Solyc05g051615.1,pmf0289,+
22608,Solyc05g051880.3,pmf0289,+
22609,Solyc05g053610.2,pmf0289,+
22610,Solyc05g054230.3,pmf0289,+
22611,Solyc05g055190.1,pmf0289,+
22612,Solyc05g055270.1,pmf0289,+
22613,Solyc05g056550.3,pmf0289,+
22614,Solyc06g005280.1,pmf0289,+
22615,Solyc06g005620.3,pmf0289,+
22616,Solyc06g008400.2,pmf0289,+
22617,Solyc06g008450.3,pmf0289,+
22618,Solyc06g008770.2,pmf0289,+
22619,Solyc06g009010.1,pmf0289,+
22620,Solyc06g009290.3,pmf0289,+
22621,Solyc06g010010.2,pmf0289,+
22622,Solyc06g033870.1,pmf0289,+
22623,Solyc06g033920.1,pmf0289,+
22624,Solyc06g033940.1,pmf0289,+
22625,Solyc06g034000.2,pmf0289,+
22626,Solyc06g035430.3,pmf0289,+
22627,Solyc06g048560.1,pmf0289,+
22628,Solyc06g048570.3,pmf0289,+
22629,Solyc06g048660.1,pmf0289,+
22630,Solyc06g050140.1,pmf0289,+
22631,Solyc06g051060.3,pmf0289,+
22633,Solyc06g051550.3,pmf0289,+
22634,Solyc06g060013.1,pmf0289,+
22635,Solyc06g060017.1,pmf0289,+
22636,Solyc06g060500.1,pmf0289,+
22637,Solyc06g060760.3,pmf0289,+
22638,Solyc06g061210.3,pmf0289,+
22639,Solyc06g061215.1,pmf0289,+
22640,Solyc06g062330.2,pmf0289,+
22641,Solyc06g064750.1,pmf0289,+
22642,Solyc06g064960.3,pmf0289,+
22643,Solyc06g064970.3,pmf0289,+
22644,Solyc06g064980.3,pmf0289,+
22645,Solyc06g064990.2,pmf0289,+
22646,Solyc06g065850.2,pmf0289,+
22647,Solyc06g066110.1,pmf0289,+
22648,Solyc06g066710.1,pmf0289,+
22649,Solyc06g069045.1,pmf0289,+
22650,Solyc06g069270.1,pmf0289,+
22651,Solyc06g069650.3,pmf0289,+
22652,Solyc06g069900.3,pmf0289,+
22653,Solyc06g070990.3,pmf0289,+
22654,Solyc06g071130.3,pmf0289,+
22655,Solyc06g072390.3,pmf0289,+
22656,Solyc06g072865.1,pmf0289,+
22657,Solyc06g073165.1,pmf0289,+
22658,Solyc06g073585.1,pmf0289,+
22659,Solyc06g073590.3,pmf0289,+
22660,Solyc06g074320.3,pmf0289,+
22661,Solyc06g074920.2,pmf0289,+
22662,Solyc06g074990.2,pmf0289,+
22663,Solyc06g075650.3,pmf0289,+
22664,Solyc06g075660.3,pmf0289,+
22665,Solyc06g082535.1,pmf0289,+
22666,Solyc06g082730.2,pmf0289,+
22667,Solyc07g005110.3,pmf0289,+
22668,Solyc07g005380.3,pmf0289,+
22669,Solyc07g006850.2,pmf0289,+
22670,Solyc07g007460.2,pmf0289,+
22671,Solyc07g007480.2,pmf0289,+
22672,Solyc07g008030.2,pmf0289,+
22673,Solyc07g008130.3,pmf0289,+
22674,Solyc07g008280.3,pmf0289,+
22675,Solyc07g008550.3,pmf0289,+
22676,Solyc07g008930.1,pmf0289,+
22677,Solyc07g009180.1,pmf0289,+
22678,Solyc07g009230.3,pmf0289,+
22679,Solyc07g009280.3,pmf0289,+
22680,Solyc07g009430.1,pmf0289,+
22681,Solyc07g009435.1,pmf0289,+
22682,Solyc07g009510.1,pmf0289,+
22683,Solyc07g009540.1,pmf0289,+
22684,Solyc07g014580.3,pmf0289,+
22685,Solyc07g016220.2,pmf0289,+
22686,Solyc07g039410.3,pmf0289,+
22687,Solyc07g039420.1,pmf0289,+
22688,Solyc07g040880.3,pmf0289,+
22689,Solyc07g040930.1,pmf0289,+
22690,Solyc07g041940.3,pmf0289,+
22691,Solyc07g042510.3,pmf0289,+
22692,Solyc07g043150.1,pmf0289,+
22693,Solyc07g043200.2,pmf0289,+
22694,Solyc07g045040.3,pmf0289,+
22695,Solyc07g048070.3,pmf0289,+
22696,Solyc07g049240.3,pmf0289,+
22697,Solyc07g049460.3,pmf0289,+
22698,Solyc07g052670.3,pmf0289,+
22699,Solyc07g053080.3,pmf0289,+
22700,Solyc07g053375.1,pmf0289,+
22701,Solyc07g053900.2,pmf0289,+
22702,Solyc07g054230.3,pmf0289,+
22703,Solyc07g055350.3,pmf0289,+
22704,Solyc07g055380.1,pmf0289,+
22705,Solyc07g055390.1,pmf0289,+
22706,Solyc07g055610.2,pmf0289,+
22707,Solyc07g055620.2,pmf0289,+
22708,Solyc07g055625.1,pmf0289,+
22709,Solyc07g055970.1,pmf0289,+
22710,Solyc07g056090.1,pmf0289,+
22711,Solyc07g056100.1,pmf0289,+
22712,Solyc07g061880.2,pmf0289,+
22713,Solyc07g063700.2,pmf0289,+
22714,Solyc07g064650.2,pmf0289,+
22715,Solyc07g065250.3,pmf0289,+
22716,Solyc07g065300.2,pmf0289,+
22717,Solyc07g065660.3,pmf0289,+
22718,Solyc07g066550.3,pmf0289,+
22719,Solyc08g005550.3,pmf0289,+
22720,Solyc08g005890.3,pmf0289,+
22721,Solyc08g006020.3,pmf0289,+
22722,Solyc08g006025.1,pmf0289,+
22723,Solyc08g006100.3,pmf0289,+
22724,Solyc08g006520.1,pmf0289,+
22725,Solyc08g006730.1,pmf0289,+
22726,Solyc08g006740.3,pmf0289,+
22727,Solyc08g007050.2,pmf0289,+
22728,Solyc08g007060.3,pmf0289,+
22729,Solyc08g007090.2,pmf0289,+
22730,Solyc08g007430.2,pmf0289,+
22731,Solyc08g007560.2,pmf0289,+
22732,Solyc08g007960.1,pmf0289,+
22733,Solyc08g008380.3,pmf0289,+
22734,Solyc08g008410.3,pmf0289,+
22735,Solyc08g008440.2,pmf0289,+
22736,Solyc08g008445.1,pmf0289,+
22737,Solyc08g014050.2,pmf0289,+
22738,Solyc08g029000.3,pmf0289,+
22739,Solyc08g041700.1,pmf0289,+
22740,Solyc08g061250.3,pmf0289,+
22741,Solyc08g061595.1,pmf0289,+
22742,Solyc08g062570.1,pmf0289,+
22743,Solyc08g065380.3,pmf0289,+
22744,Solyc08g065500.2,pmf0289,+
22745,Solyc08g065540.3,pmf0289,+
22746,Solyc08g065670.3,pmf0289,+
22747,Solyc08g067600.2,pmf0289,+
22748,Solyc08g067610.3,pmf0289,+
22749,Solyc08g068000.2,pmf0289,+
22750,Solyc08g068730.1,pmf0289,+
22751,Solyc08g068780.2,pmf0289,+
22752,Solyc08g074250.2,pmf0289,+
22753,Solyc08g074255.1,pmf0289,+
22755,Solyc08g074300.3,pmf0289,+
22756,Solyc08g074970.1,pmf0289,+
22757,Solyc08g074980.3,pmf0289,+
22758,Solyc08g075230.1,pmf0289,+
22759,Solyc08g077010.1,pmf0289,+
22760,Solyc08g077910.3,pmf0289,+
22761,Solyc08g079480.3,pmf0289,+
22762,Solyc08g079720.3,pmf0289,+
22763,Solyc08g079960.1,pmf0289,+
22764,Solyc08g079980.1,pmf0289,+
22765,Solyc08g081610.3,pmf0289,+
22766,Solyc08g082030.3,pmf0289,+
22767,Solyc09g005030.2,pmf0289,+
22768,Solyc09g005210.3,pmf0289,+
22769,Solyc09g005690.3,pmf0289,+
22770,Solyc09g007020.1,pmf0289,+
22771,Solyc09g007520.3,pmf0289,+
22772,Solyc09g007920.3,pmf0289,+
22773,Solyc09g008250.3,pmf0289,+
22774,Solyc09g008913.1,pmf0289,+
22775,Solyc09g008917.1,pmf0289,+
22776,Solyc09g009150.1,pmf0289,+
22777,Solyc09g009520.3,pmf0289,+
22778,Solyc09g009560.2,pmf0289,+
22779,Solyc09g009810.1,pmf0289,+
22780,Solyc09g011120.1,pmf0289,+
22781,Solyc09g011190.1,pmf0289,+
22782,Solyc09g011500.3,pmf0289,+
22783,Solyc09g011510.2,pmf0289,+
22784,Solyc09g011520.3,pmf0289,+
22785,Solyc09g011550.2,pmf0289,+
22786,Solyc09g011620.1,pmf0289,+
22787,Solyc09g011630.3,pmf0289,+
22788,Solyc09g014710.3,pmf0289,+
22789,Solyc09g014820.3,pmf0289,+
22790,Solyc09g015240.1,pmf0289,+
22791,Solyc09g015380.1,pmf0289,+
22792,Solyc09g015440.1,pmf0289,+
22793,Solyc09g019980.3,pmf0289,+
22794,Solyc09g031800.1,pmf0289,+
22795,Solyc09g047850.2,pmf0289,+
22796,Solyc09g055600.1,pmf0289,+
22797,Solyc09g056430.3,pmf0289,+
22798,Solyc09g059460.3,pmf0289,+
22799,Solyc09g064365.1,pmf0289,+
22800,Solyc09g065750.3,pmf0289,+
22801,Solyc09g065770.1,pmf0289,+
22802,Solyc09g066250.1,pmf0289,+
22803,Solyc09g066260.3,pmf0289,+
22804,Solyc09g066270.3,pmf0289,+
22805,Solyc09g066310.3,pmf0289,+
22806,Solyc09g066320.2,pmf0289,+
22807,Solyc09g066450.2,pmf0289,+
22808,Solyc09g072780.2,pmf0289,+
22809,Solyc09g074250.3,pmf0289,+
22810,Solyc09g074290.1,pmf0289,+
22811,Solyc09g074760.1,pmf0289,+
22812,Solyc09g074850.3,pmf0289,+
22813,Solyc09g074890.1,pmf0289,+
22814,Solyc09g075070.3,pmf0289,+
22815,Solyc09g075540.1,pmf0289,+
22816,Solyc09g082280.3,pmf0289,+
22817,Solyc09g082480.2,pmf0289,+
22818,Solyc09g082530.2,pmf0289,+
22819,Solyc09g089620.1,pmf0289,+
22820,Solyc09g089680.3,pmf0289,+
22821,Solyc09g089780.3,pmf0289,+
22822,Solyc09g089790.3,pmf0289,+
22823,Solyc09g089810.1,pmf0289,+
22824,Solyc09g090130.3,pmf0289,+
22825,Solyc09g090360.3,pmf0289,+
22826,Solyc09g090790.3,pmf0289,+
22827,Solyc09g090990.2,pmf0289,+
22828,Solyc09g091130.3,pmf0289,+
22829,Solyc09g092410.3,pmf0289,+
22830,Solyc09g097950.2,pmf0289,+
22831,Solyc09g097960.3,pmf0289,+
22832,Solyc09g097965.1,pmf0289,+
22833,Solyc09g098110.3,pmf0289,+
22834,Solyc09g098390.3,pmf0289,+
22835,Solyc09g098770.2,pmf0289,+
22836,Solyc10g005500.3,pmf0289,+
22837,Solyc10g006720.3,pmf0289,+
22838,Solyc10g007890.3,pmf0289,+
22839,Solyc10g008150.1,pmf0289,+
22840,Solyc10g008960.1,pmf0289,+
22841,Solyc10g012230.1,pmf0289,+
22842,Solyc10g018080.1,pmf0289,+
22843,Solyc10g018200.2,pmf0289,+
22844,Solyc10g019000.2,pmf0289,+
22845,Solyc10g047170.2,pmf0289,+
22846,Solyc10g047810.2,pmf0289,+
22847,Solyc10g048100.2,pmf0289,+
22848,Solyc10g049330.2,pmf0289,+
22849,Solyc10g050880.1,pmf0289,+
22850,Solyc10g051130.2,pmf0289,+
22851,Solyc10g051135.1,pmf0289,+
22852,Solyc10g055230.1,pmf0289,+
22853,Solyc10g055820.2,pmf0289,+
22854,Solyc10g074900.2,pmf0289,+
22855,Solyc10g076190.2,pmf0289,+
22856,Solyc10g076240.2,pmf0289,+
22857,Solyc10g076460.2,pmf0289,+
22858,Solyc10g076610.2,pmf0289,+
22859,Solyc10g076780.1,pmf0289,+
22860,Solyc10g078670.2,pmf0289,+
22861,Solyc10g079650.2,pmf0289,+
22862,Solyc10g080050.2,pmf0289,+
22863,Solyc10g080250.1,pmf0289,+
22864,Solyc10g080410.2,pmf0289,+
22865,Solyc10g080460.2,pmf0289,+
22866,Solyc10g080510.1,pmf0289,+
22867,Solyc10g081500.1,pmf0289,+
22868,Solyc10g081690.1,pmf0289,+
22869,Solyc10g081790.1,pmf0289,+
22870,Solyc10g083430.2,pmf0289,+
22871,Solyc10g083700.3,pmf0289,+
22872,Solyc10g086100.2,pmf0289,+
22873,Solyc10g086780.2,pmf0289,+
22874,Solyc11g005420.2,pmf0289,+
22875,Solyc11g005430.2,pmf0289,+
22876,Solyc11g005840.2,pmf0289,+
22877,Solyc11g005860.2,pmf0289,+
22878,Solyc11g006090.2,pmf0289,+
22879,Solyc11g006100.1,pmf0289,+
22880,Solyc11g006240.1,pmf0289,+
22881,Solyc11g006530.2,pmf0289,+
22882,Solyc11g006630.1,pmf0289,+
22883,Solyc11g006635.1,pmf0289,+
22884,Solyc11g006730.1,pmf0289,+
22885,Solyc11g007500.2,pmf0289,+
22886,Solyc11g007530.2,pmf0289,+
22887,Solyc11g008200.1,pmf0289,+
22888,Solyc11g010740.2,pmf0289,+
22889,Solyc11g011330.2,pmf0289,+
22890,Solyc11g011750.1,pmf0289,+
22891,Solyc11g011890.2,pmf0289,+
22892,Solyc11g018530.2,pmf0289,+
22893,Solyc11g018700.2,pmf0289,+
22894,Solyc11g021080.2,pmf0289,+
22895,Solyc11g045460.2,pmf0289,+
22896,Solyc11g061980.1,pmf0289,+
22897,Solyc11g064980.1,pmf0289,+
22898,Solyc11g066140.2,pmf0289,+
22899,Solyc11g066420.1,pmf0289,+
22900,Solyc11g066800.2,pmf0289,+
22901,Solyc11g067000.2,pmf0289,+
22902,Solyc11g068370.2,pmf0289,+
22903,Solyc11g069030.2,pmf0289,+
22905,Solyc11g069750.2,pmf0289,+
22906,Solyc11g069760.1,pmf0289,+
22907,Solyc11g071440.2,pmf0289,+
22908,Solyc11g071580.2,pmf0289,+
22909,Solyc11g071590.1,pmf0289,+
22910,Solyc11g071990.2,pmf0289,+
22911,Solyc11g072920.2,pmf0289,+
22912,Solyc12g005210.1,pmf0289,+
22913,Solyc12g005380.2,pmf0289,+
22914,Solyc12g005650.2,pmf0289,+
22915,Solyc12g005670.2,pmf0289,+
22916,Solyc12g005720.1,pmf0289,+
22917,Solyc12g005790.2,pmf0289,+
22918,Solyc12g006110.2,pmf0289,+
22919,Solyc12g006860.2,pmf0289,+
22920,Solyc12g007320.1,pmf0289,+
22921,Solyc12g008930.2,pmf0289,+
22922,Solyc12g008960.2,pmf0289,+
22923,Solyc12g011090.2,pmf0289,+
22924,Solyc12g017340.1,pmf0289,+
22925,Solyc12g017350.2,pmf0289,+
22926,Solyc12g017800.2,pmf0289,+
22927,Solyc12g035400.2,pmf0289,+
22928,Solyc12g036510.1,pmf0289,+
22929,Solyc12g036560.1,pmf0289,+
22930,Solyc12g036720.1,pmf0289,+
22931,Solyc12g049190.2,pmf0289,+
22932,Solyc12g055680.1,pmf0289,+
22933,Solyc12g055700.2,pmf0289,+
22934,Solyc12g056380.1,pmf0289,+
22935,Solyc12g056750.2,pmf0289,+
22936,Solyc12g056810.2,pmf0289,+
22937,Solyc12g062940.2,pmf0289,+
22938,Solyc12g088040.2,pmf0289,+
22939,Solyc12g088390.1,pmf0289,+
22940,Solyc12g089130.2,pmf0289,+
22941,Solyc12g089190.1,pmf0289,+
22942,Solyc12g094410.2,pmf0289,+
22943,Solyc12g096630.2,pmf0289,+
22944,Solyc12g098753.1,pmf0289,+
22945,Solyc12g098840.2,pmf0289,+
22946,Solyc12g099140.2,pmf0289,+
22947,Solyc12g099190.1,pmf0289,+
22948,Solyc12g100270.2,pmf0289,+
22949,Solyc00g005094.1,pma6561,+
22952,Solyc00g215560.2,pma6561,+
22953,Solyc01g005140.3,pma6561,+
22954,Solyc01g005170.2,pma6561,+
22956,Solyc01g006010.3,pma6561,+
22957,Solyc01g006110.3,pma6561,+
22958,Solyc01g006230.3,pma6561,+
22959,Solyc01g006340.3,pma6561,+
22960,Solyc01g006880.3,pma6561,+
22961,Solyc01g007760.3,pma6561,+
22962,Solyc01g008320.3,pma6561,+
22963,Solyc01g008493.1,pma6561,+
22964,Solyc01g008840.3,pma6561,+
22965,Solyc01g009180.3,pma6561,+
22966,Solyc01g009390.3,pma6561,+
22967,Solyc01g010870.3,pma6561,+
22968,Solyc01g014245.1,pma6561,+
22969,Solyc01g014250.2,pma6561,+
22970,Solyc01g017567.1,pma6561,+
22971,Solyc01g021640.3,pma6561,+
22972,Solyc01g044480.3,pma6561,+
22974,Solyc01g057440.3,pma6561,+
22975,Solyc01g057780.3,pma6561,+
22976,Solyc01g057900.3,pma6561,+
22977,Solyc01g058240.1,pma6561,+
22978,Solyc01g060030.3,pma6561,+
22979,Solyc01g060280.3,pma6561,+
22981,Solyc01g065720.3,pma6561,+
22982,Solyc01g067100.3,pma6561,+
22983,Solyc01g068500.3,pma6561,+
22984,Solyc01g080690.3,pma6561,+
22985,Solyc01g080860.3,pma6561,+
22986,Solyc01g081050.4,pma6561,+
22987,Solyc01g081060.3,pma6561,+
22988,Solyc01g081420.2,pma6561,+
22989,Solyc01g086710.3,pma6561,+
22990,Solyc01g086970.3,pma6561,+
22992,Solyc01g087180.3,pma6561,+
22993,Solyc01g087720.3,pma6561,+
22994,Solyc01g090280.3,pma6561,+
22995,Solyc01g090470.3,pma6561,+
22996,Solyc01g090780.3,pma6561,+
22997,Solyc01g091705.1,pma6561,+
22998,Solyc01g091715.1,pma6561,+
22999,Solyc01g095305.1,pma6561,+
23000,Solyc01g095320.3,pma6561,+
23001,Solyc01g096010.3,pma6561,+
23002,Solyc01g096110.3,pma6561,+
23003,Solyc01g096620.3,pma6561,+
23004,Solyc01g096630.3,pma6561,+
23005,Solyc01g096830.3,pma6561,+
23006,Solyc01g097540.3,pma6561,+
23007,Solyc01g098090.3,pma6561,+
23009,Solyc01g098920.3,pma6561,+
23010,Solyc01g099100.3,pma6561,+
23011,Solyc01g099140.3,pma6561,+
23012,Solyc01g099160.3,pma6561,+
23013,Solyc01g099220.3,pma6561,+
23014,Solyc01g099415.1,pma6561,+
23015,Solyc01g099420.2,pma6561,+
23016,Solyc01g099430.3,pma6561,+
23017,Solyc01g099660.3,pma6561,+
23018,Solyc01g099690.3,pma6561,+
23019,Solyc01g099790.3,pma6561,+
23020,Solyc01g099800.3,pma6561,+
23021,Solyc01g099810.3,pma6561,+
23022,Solyc01g100050.3,pma6561,+
23023,Solyc01g100500.3,pma6561,+
23024,Solyc01g100630.2,pma6561,+
23025,Solyc01g100640.3,pma6561,+
23026,Solyc01g100740.3,pma6561,+
23027,Solyc01g101010.3,pma6561,+
23028,Solyc01g103420.3,pma6561,+
23029,Solyc01g103440.3,pma6561,+
23030,Solyc01g103680.3,pma6561,+
23031,Solyc01g103990.3,pma6561,+
23032,Solyc01g104350.3,pma6561,+
23033,Solyc01g104355.1,pma6561,+
23034,Solyc01g104413.1,pma6561,+
23035,Solyc01g104446.1,pma6561,+
23036,Solyc01g104540.3,pma6561,+
23037,Solyc01g105820.3,pma6561,+
23038,Solyc01g105823.1,pma6561,+
23039,Solyc01g105827.1,pma6561,+
23040,Solyc01g106210.3,pma6561,+
23041,Solyc01g106500.3,pma6561,+
23042,Solyc01g107010.3,pma6561,+
23043,Solyc01g107360.3,pma6561,+
23044,Solyc01g108010.3,pma6561,+
23045,Solyc01g108035.1,pma6561,+
23046,Solyc01g108040.1,pma6561,+
23047,Solyc01g109350.3,pma6561,+
23048,Solyc01g109990.3,pma6561,+
23049,Solyc01g110510.3,pma6561,+
23050,Solyc01g110643.1,pma6561,+
23051,Solyc01g110735.1,pma6561,+
23052,Solyc01g111910.3,pma6561,+
23053,Solyc01g112290.3,pma6561,+
23054,Solyc02g005320.2,pma6561,+
23055,Solyc02g021550.3,pma6561,+
23057,Solyc02g030450.3,pma6561,+
23059,Solyc02g031980.3,pma6561,+
23060,Solyc02g061960.3,pma6561,+
23061,Solyc02g062300.3,pma6561,+
23062,Solyc02g062710.1,pma6561,+
23064,Solyc02g063490.3,pma6561,+
23065,Solyc02g064740.3,pma6561,+
23066,Solyc02g064804.1,pma6561,+
23067,Solyc02g064808.1,pma6561,+
23068,Solyc02g065660.3,pma6561,+
23069,Solyc02g068480.3,pma6561,+
23070,Solyc02g068590.3,pma6561,+
23071,Solyc02g068730.3,pma6561,+
23072,Solyc02g070100.3,pma6561,+
23073,Solyc02g070240.3,pma6561,+
23074,Solyc02g070487.1,pma6561,+
23075,Solyc02g070520.3,pma6561,+
23076,Solyc02g071040.3,pma6561,+
23077,Solyc02g071320.3,pma6561,+
23078,Solyc02g071770.3,pma6561,+
23080,Solyc02g077645.1,pma6561,+
23081,Solyc02g077660.3,pma6561,+
23082,Solyc02g077900.3,pma6561,+
23083,Solyc02g078840.3,pma6561,+
23084,Solyc02g080060.1,pma6561,+
23085,Solyc02g080970.3,pma6561,+
23086,Solyc02g081640.3,pma6561,+
23087,Solyc02g082220.3,pma6561,+
23088,Solyc02g082330.1,pma6561,+
23089,Solyc02g082590.3,pma6561,+
23090,Solyc02g082720.3,pma6561,+
23091,Solyc02g082767.1,pma6561,+
23092,Solyc02g082770.3,pma6561,+
23093,Solyc02g084420.3,pma6561,+
23096,Solyc02g086600.3,pma6561,+
23097,Solyc02g086670.3,pma6561,+
23099,Solyc02g087315.1,pma6561,+
23100,Solyc02g088115.1,pma6561,+
23101,Solyc02g088940.3,pma6561,+
23102,Solyc02g088945.1,pma6561,+
23103,Solyc02g088950.2,pma6561,+
23104,Solyc02g088956.1,pma6561,+
23105,Solyc02g088958.1,pma6561,+
23106,Solyc02g088980.2,pma6561,+
23107,Solyc02g088983.1,pma6561,+
23109,Solyc02g089330.3,pma6561,+
23110,Solyc02g089340.3,pma6561,+
23111,Solyc02g089493.1,pma6561,+
23112,Solyc02g089495.1,pma6561,+
23113,Solyc02g089510.3,pma6561,+
23114,Solyc02g089515.1,pma6561,+
23115,Solyc02g089520.2,pma6561,+
23116,Solyc02g089600.3,pma6561,+
23117,Solyc02g091330.3,pma6561,+
23118,Solyc02g092610.3,pma6561,+
23119,Solyc02g092620.3,pma6561,+
23120,Solyc02g092630.2,pma6561,+
23121,Solyc02g092860.3,pma6561,+
23122,Solyc02g093820.3,pma6561,+
23123,Solyc02g094120.3,pma6561,+
23125,Solyc02g094435.1,pma6561,+
23126,Solyc02g094510.3,pma6561,+
23127,Solyc03g006140.3,pma6561,+
23128,Solyc03g006630.3,pma6561,+
23129,Solyc03g006660.3,pma6561,+
23130,Solyc03g007430.3,pma6561,+
23131,Solyc03g007620.3,pma6561,+
23134,Solyc03g025720.3,pma6561,+
23135,Solyc03g025970.3,pma6561,+
23137,Solyc03g026190.3,pma6561,+
23138,Solyc03g026310.3,pma6561,+
23139,Solyc03g026315.1,pma6561,+
23141,Solyc03g034140.3,pma6561,+
23143,Solyc03g044620.3,pma6561,+
23144,Solyc03g045090.3,pma6561,+
23145,Solyc03g045110.3,pma6561,+
23146,Solyc03g046450.3,pma6561,+
23147,Solyc03g051660.2,pma6561,+
23148,Solyc03g053010.3,pma6561,+
23149,Solyc03g058880.3,pma6561,+
23151,Solyc03g063750.3,pma6561,+
23152,Solyc03g082725.1,pma6561,+
23153,Solyc03g082730.1,pma6561,+
23154,Solyc03g083310.3,pma6561,+
23155,Solyc03g083330.3,pma6561,+
23156,Solyc03g083430.3,pma6561,+
23157,Solyc03g083640.1,pma6561,+
23158,Solyc03g093480.3,pma6561,+
23159,Solyc03g093750.2,pma6561,+
23160,Solyc03g097120.3,pma6561,+
23161,Solyc03g097260.3,pma6561,+
23162,Solyc03g097310.3,pma6561,+
23163,Solyc03g097350.3,pma6561,+
23165,Solyc03g098560.2,pma6561,+
23166,Solyc03g110930.3,pma6561,+
23167,Solyc03g111050.3,pma6561,+
23168,Solyc03g111973.1,pma6561,+
23169,Solyc03g112280.3,pma6561,+
23170,Solyc03g112565.1,pma6561,+
23171,Solyc03g112660.3,pma6561,+
23174,Solyc03g113370.3,pma6561,+
23175,Solyc03g113630.3,pma6561,+
23176,Solyc03g113770.3,pma6561,+
23177,Solyc03g114465.1,pma6561,+
23178,Solyc03g115510.2,pma6561,+
23179,Solyc03g116930.3,pma6561,+
23180,Solyc03g116935.1,pma6561,+
23183,Solyc03g118340.3,pma6561,+
23184,Solyc03g118425.1,pma6561,+
23185,Solyc03g118570.3,pma6561,+
23186,Solyc03g118690.3,pma6561,+
23187,Solyc03g118800.3,pma6561,+
23188,Solyc03g118920.3,pma6561,+
23189,Solyc03g118990.2,pma6561,+
23190,Solyc03g120280.1,pma6561,+
23192,Solyc03g121540.3,pma6561,+
23193,Solyc03g121650.3,pma6561,+
23194,Solyc03g122280.3,pma6561,+
23195,Solyc03g123530.3,pma6561,+
23197,Solyc03g123940.1,pma6561,+
23198,Solyc03g123980.3,pma6561,+
23199,Solyc04g005330.3,pma6561,+
23202,Solyc04g007560.3,pma6561,+
23205,Solyc04g009970.3,pma6561,+
23206,Solyc04g010070.3,pma6561,+
23207,Solyc04g010110.3,pma6561,+
23208,Solyc04g010280.2,pma6561,+
23209,Solyc04g011430.3,pma6561,+
