,Gene,Metabolite,Direction
1741,Solyc10g085320.2,pme1580,-
1743,Solyc10g086060.2,pme1580,-
1744,Solyc10g086560.2,pme1580,-
1748,Solyc11g008270.2,pme1580,-
1751,Solyc11g010680.3,pme1580,-
1754,Solyc11g012050.1,pme1580,-
1755,Solyc11g013130.2,pme1580,-
1759,Solyc11g018610.2,pme1580,-
1761,Solyc11g027880.2,pme1580,-
1762,Solyc11g040150.2,pme1580,-
1763,Solyc11g042440.1,pme1580,-
1764,Solyc11g045030.2,pme1580,-
1766,Solyc11g062290.2,pme1580,-
1767,Solyc11g065080.2,pme1580,-
1768,Solyc11g066470.1,pme1580,-
1771,Solyc11g069010.2,pme1580,-
1772,Solyc11g069040.3,pme1580,-
1773,Solyc11g070170.2,pme1580,-
1774,Solyc11g071575.1,pme1580,-
1775,Solyc11g072510.2,pme1580,-
1776,Solyc11g073050.2,pme1580,-
1778,Solyc12g009790.2,pme1580,-
1781,Solyc12g036250.2,pme1580,-
1782,Solyc12g044380.2,pme1580,-
1783,Solyc12g049370.2,pme1580,-
1784,Solyc12g049390.2,pme1580,-
1785,Solyc12g056220.2,pme1580,-
1787,Solyc12g076320.2,pme1580,-
1790,Solyc12g094500.2,pme1580,-
1791,Solyc12g098370.2,pme1580,-
1795,Solyc00g011880.3,pme1599,-
1913,Solyc02g077310.3,pme1599,-
2019,Solyc04g007340.3,pme1599,-
2082,Solyc05g013240.3,pme1599,-
2106,Solyc05g050920.3,pme1599,-
2108,Solyc05g051780.3,pme1599,-
2170,Solyc06g084621.1,pme1599,-
2174,Solyc07g006580.3,pme1599,-
2221,Solyc08g013770.3,pme1599,-
2336,Solyc10g086560.2,pme1599,-
2383,Solyc11g042440.1,pme1599,-
2401,Solyc11g073090.1,pme1599,-
2425,Solyc12g044380.2,pme1599,-
2429,Solyc12g049370.2,pme1599,-
2430,Solyc12g049390.2,pme1599,-
2446,Solyc00g072100.3,pme2957,-
2450,Solyc01g005980.3,pme2957,-
2451,Solyc01g006260.3,pme2957,-
2453,Solyc01g056810.3,pme2957,-
2455,Solyc01g065710.3,pme2957,-
2456,Solyc01g066590.3,pme2957,-
2460,Solyc01g087060.3,pme2957,-
2461,Solyc01g087080.3,pme2957,-
2465,Solyc01g095300.3,pme2957,-
2470,Solyc01g098760.3,pme2957,-
2482,Solyc02g022930.3,pme2957,-
2484,Solyc02g031790.2,pme2957,-
2500,Solyc02g077310.3,pme2957,-
2505,Solyc02g086370.3,pme2957,-
2511,Solyc02g093440.3,pme2957,-
2512,Solyc02g094320.3,pme2957,-
2516,Solyc03g007920.3,pme2957,-
2517,Solyc03g007940.3,pme2957,-
2519,Solyc03g026150.3,pme2957,-
2520,Solyc03g031680.3,pme2957,-
2522,Solyc03g033370.3,pme2957,-
2526,Solyc03g058950.3,pme2957,-
2538,Solyc03g112990.1,pme2957,-
2539,Solyc03g113790.3,pme2957,-
2543,Solyc03g118070.3,pme2957,-
2545,Solyc03g120450.3,pme2957,-
2549,Solyc03g123830.3,pme2957,-
2551,Solyc04g005570.3,pme2957,-
2555,Solyc04g045600.3,pme2957,-
2557,Solyc04g056330.1,pme2957,-
2559,Solyc04g071560.3,pme2957,-
2560,Solyc04g071970.3,pme2957,-
2567,Solyc04g079310.3,pme2957,-
2568,Solyc04g079315.1,pme2957,-
2570,Solyc04g080190.3,pme2957,-
2571,Solyc04g081160.3,pme2957,-
2577,Solyc05g012160.3,pme2957,-
2578,Solyc05g012580.1,pme2957,-
2585,Solyc05g025905.1,pme2957,-
2588,Solyc05g050920.3,pme2957,-
2590,Solyc05g051560.3,pme2957,-
2591,Solyc05g051780.3,pme2957,-
2592,Solyc05g053870.3,pme2957,-
2593,Solyc05g053930.3,pme2957,-
2594,Solyc05g054150.3,pme2957,-
2596,Solyc05g056055.1,pme2957,-
2598,Solyc06g005250.3,pme2957,-
2601,Solyc06g008120.1,pme2957,-
2618,Solyc06g073210.3,pme2957,-
2620,Solyc06g076680.3,pme2957,-
2621,Solyc06g084621.1,pme2957,-
2622,Solyc07g005120.3,pme2957,-
2625,Solyc07g018350.2,pme2957,-
2630,Solyc07g053710.3,pme2957,-
2631,Solyc07g053970.3,pme2957,-
2636,Solyc07g061970.3,pme2957,-
2638,Solyc07g062300.3,pme2957,-
2646,Solyc08g014600.3,pme2957,-
2648,Solyc08g061610.3,pme2957,-
2649,Solyc08g061635.1,pme2957,-
2650,Solyc08g066330.2,pme2957,-
2657,Solyc08g075470.3,pme2957,-
2658,Solyc08g077480.3,pme2957,-
2659,Solyc08g077770.3,pme2957,-
2662,Solyc08g082430.3,pme2957,-
2666,Solyc09g018030.3,pme2957,-
2667,Solyc09g018510.3,pme2957,-
2668,Solyc09g018750.3,pme2957,-
2674,Solyc09g090830.3,pme2957,-
2676,Solyc09g091420.3,pme2957,-
2680,Solyc10g008460.3,pme2957,-
2681,Solyc10g009090.3,pme2957,-
2682,Solyc10g017610.1,pme2957,-
2684,Solyc10g018350.2,pme2957,-
2686,Solyc10g045350.2,pme2957,-
2688,Solyc10g046770.2,pme2957,-
2689,Solyc10g051350.2,pme2957,-
2690,Solyc10g074710.2,pme2957,-
2694,Solyc10g079990.2,pme2957,-
2695,Solyc10g081110.2,pme2957,-
2698,Solyc10g084340.2,pme2957,-
2699,Solyc10g084770.2,pme2957,-
2704,Solyc10g086060.2,pme2957,-
2711,Solyc11g013130.2,pme2957,-
2712,Solyc11g018610.2,pme2957,-
2714,Solyc11g040150.2,pme2957,-
2715,Solyc11g042440.1,pme2957,-
2716,Solyc11g044800.2,pme2957,-
2718,Solyc11g065080.2,pme2957,-
2719,Solyc11g069010.2,pme2957,-
2720,Solyc11g070170.2,pme2957,-
2721,Solyc11g071575.1,pme2957,-
2722,Solyc11g072510.2,pme2957,-
2723,Solyc11g073050.2,pme2957,-
2725,Solyc12g009790.2,pme2957,-
2731,Solyc12g036250.2,pme2957,-
2733,Solyc12g044380.2,pme2957,-
2734,Solyc12g049370.2,pme2957,-
2735,Solyc12g049390.2,pme2957,-
2736,Solyc12g056220.2,pme2957,-
2741,Solyc12g098370.2,pme2957,-
2745,Solyc00g072100.3,pme2982,-
2746,Solyc01g005980.3,pme2982,-
2748,Solyc01g006260.3,pme2982,-
2751,Solyc01g008550.4,pme2982,-
2755,Solyc01g010920.2,pme2982,-
2756,Solyc01g056795.1,pme2982,-
2757,Solyc01g056810.3,pme2982,-
2760,Solyc01g059860.3,pme2982,-
2761,Solyc01g065710.3,pme2982,-
2763,Solyc01g066590.3,pme2982,-
2764,Solyc01g067180.3,pme2982,-
2769,Solyc01g087060.3,pme2982,-
2770,Solyc01g087080.3,pme2982,-
2777,Solyc01g095590.3,pme2982,-
2782,Solyc01g098760.3,pme2982,-
2805,Solyc02g022930.3,pme2982,-
2807,Solyc02g031790.2,pme2982,-
2809,Solyc02g033030.3,pme2982,-
2816,Solyc02g067105.1,pme2982,-
2826,Solyc02g071260.3,pme2982,-
2828,Solyc02g077310.3,pme2982,-
2829,Solyc02g077315.1,pme2982,-
2838,Solyc02g083310.3,pme2982,-
2839,Solyc02g085245.1,pme2982,-
2840,Solyc02g085340.1,pme2982,-
2842,Solyc02g086370.3,pme2982,-
2843,Solyc02g087000.3,pme2982,-
2844,Solyc02g087050.2,pme2982,-
2846,Solyc02g089065.1,pme2982,-
2852,Solyc02g091860.3,pme2982,-
2853,Solyc02g093440.3,pme2982,-
2854,Solyc02g094320.3,pme2982,-
2858,Solyc03g007920.3,pme2982,-
2859,Solyc03g007940.3,pme2982,-
2861,Solyc03g026150.3,pme2982,-
2862,Solyc03g031680.3,pme2982,-
2867,Solyc03g058950.3,pme2982,-
2870,Solyc03g063680.2,pme2982,-
2875,Solyc03g096840.3,pme2982,-
2878,Solyc03g097640.3,pme2982,-
2887,Solyc03g112990.1,pme2982,-
2888,Solyc03g114100.1,pme2982,-
2889,Solyc03g115330.2,pme2982,-
2894,Solyc03g117300.3,pme2982,-
2896,Solyc03g120450.3,pme2982,-
2899,Solyc03g123830.3,pme2982,-
2900,Solyc04g005570.3,pme2982,-
2902,Solyc04g007340.3,pme2982,-
2904,Solyc04g009550.3,pme2982,-
2905,Solyc04g010140.1,pme2982,-
2907,Solyc04g045600.3,pme2982,-
2908,Solyc04g056330.1,pme2982,-
2913,Solyc04g071560.3,pme2982,-
2914,Solyc04g071970.3,pme2982,-
2926,Solyc04g079310.3,pme2982,-
2927,Solyc04g079315.1,pme2982,-
2929,Solyc04g080190.3,pme2982,-
2931,Solyc04g081160.3,pme2982,-
2937,Solyc05g009260.1,pme2982,-
2940,Solyc05g012160.3,pme2982,-
2941,Solyc05g012580.1,pme2982,-
2948,Solyc05g023763.1,pme2982,-
2949,Solyc05g025905.1,pme2982,-
2950,Solyc05g050920.3,pme2982,-
2952,Solyc05g051560.3,pme2982,-
2953,Solyc05g051780.3,pme2982,-
2955,Solyc05g053870.3,pme2982,-
2956,Solyc05g053930.3,pme2982,-
2958,Solyc05g054150.3,pme2982,-
2960,Solyc05g055170.3,pme2982,-
2961,Solyc05g056055.1,pme2982,-
2963,Solyc06g005250.3,pme2982,-
2965,Solyc06g008010.3,pme2982,-
2966,Solyc06g008120.1,pme2982,-
2971,Solyc06g018100.3,pme2982,-
2979,Solyc06g059805.1,pme2982,-
2981,Solyc06g060535.1,pme2982,-
2983,Solyc06g063230.3,pme2982,-
2984,Solyc06g066030.3,pme2982,-
2991,Solyc06g072160.3,pme2982,-
2992,Solyc06g073210.3,pme2982,-
2997,Solyc06g084621.1,pme2982,-
2998,Solyc07g005120.3,pme2982,-
3002,Solyc07g006580.3,pme2982,-
3003,Solyc07g006960.3,pme2982,-
3004,Solyc07g016170.3,pme2982,-
3005,Solyc07g017250.3,pme2982,-
3006,Solyc07g017580.1,pme2982,-
3009,Solyc07g025370.3,pme2982,-
3010,Solyc07g039510.3,pme2982,-
3014,Solyc07g049165.1,pme2982,-
3017,Solyc07g052400.3,pme2982,-
3018,Solyc07g053710.3,pme2982,-
3019,Solyc07g053970.3,pme2982,-
3020,Solyc07g054140.3,pme2982,-
3022,Solyc07g054850.3,pme2982,-
3024,Solyc07g056330.3,pme2982,-
3028,Solyc07g061970.3,pme2982,-
3034,Solyc07g064320.2,pme2982,-
3039,Solyc07g065700.3,pme2982,-
3040,Solyc07g066190.2,pme2982,-
3043,Solyc08g005490.3,pme2982,-
3047,Solyc08g013710.3,pme2982,-
3048,Solyc08g013770.3,pme2982,-
3049,Solyc08g014600.3,pme2982,-
3051,Solyc08g041770.3,pme2982,-
3052,Solyc08g061610.3,pme2982,-
3053,Solyc08g061635.1,pme2982,-
3054,Solyc08g061850.3,pme2982,-
3055,Solyc08g066330.2,pme2982,-
3062,Solyc08g075470.3,pme2982,-
3063,Solyc08g075880.3,pme2982,-
3065,Solyc08g077350.3,pme2982,-
3066,Solyc08g077480.3,pme2982,-
3067,Solyc08g077770.3,pme2982,-
3076,Solyc08g082430.3,pme2982,-
3083,Solyc09g010470.3,pme2982,-
3084,Solyc09g010670.3,pme2982,-
3086,Solyc09g018030.3,pme2982,-
3087,Solyc09g018510.3,pme2982,-
3088,Solyc09g018750.3,pme2982,-
3090,Solyc09g047930.1,pme2982,-
3095,Solyc09g072860.2,pme2982,-
3096,Solyc09g072980.2,pme2982,-
3100,Solyc09g082780.3,pme2982,-
3101,Solyc09g082940.3,pme2982,-
3102,Solyc09g083120.3,pme2982,-
3105,Solyc09g090830.3,pme2982,-
3107,Solyc09g091420.3,pme2982,-
3111,Solyc09g097970.3,pme2982,-
3112,Solyc09g097980.3,pme2982,-
3114,Solyc10g007780.2,pme2982,-
3115,Solyc10g008100.3,pme2982,-
3116,Solyc10g008460.3,pme2982,-
3117,Solyc10g009090.3,pme2982,-
3118,Solyc10g017610.1,pme2982,-
3121,Solyc10g018350.2,pme2982,-
3122,Solyc10g045350.2,pme2982,-
3123,Solyc10g045457.1,pme2982,-
3125,Solyc10g046770.2,pme2982,-
3126,Solyc10g051350.2,pme2982,-
3127,Solyc10g061970.2,pme2982,-
3128,Solyc10g074710.2,pme2982,-
3132,Solyc10g079990.2,pme2982,-
3133,Solyc10g080530.2,pme2982,-
3134,Solyc10g081110.2,pme2982,-
3135,Solyc10g081160.2,pme2982,-
3139,Solyc10g084340.2,pme2982,-
3140,Solyc10g084770.2,pme2982,-
3143,Solyc10g085320.2,pme2982,-
3145,Solyc10g086060.2,pme2982,-
3146,Solyc10g086480.2,pme2982,-
3148,Solyc10g086560.2,pme2982,-
3151,Solyc11g006930.2,pme2982,-
3154,Solyc11g008270.2,pme2982,-
3157,Solyc11g010680.3,pme2982,-
3161,Solyc11g012050.1,pme2982,-
3163,Solyc11g013130.2,pme2982,-
3168,Solyc11g018610.2,pme2982,-
3170,Solyc11g027880.2,pme2982,-
3171,Solyc11g040150.2,pme2982,-
3173,Solyc11g042440.1,pme2982,-
3174,Solyc11g045030.2,pme2982,-
3176,Solyc11g062290.2,pme2982,-
3177,Solyc11g065080.2,pme2982,-
3179,Solyc11g066470.1,pme2982,-
3183,Solyc11g069010.2,pme2982,-
3184,Solyc11g069040.3,pme2982,-
3186,Solyc11g070170.2,pme2982,-
3187,Solyc11g071575.1,pme2982,-
3188,Solyc11g072510.2,pme2982,-
3189,Solyc11g073050.2,pme2982,-
3192,Solyc12g006660.2,pme2982,-
3195,Solyc12g009790.2,pme2982,-
3201,Solyc12g036250.2,pme2982,-
3202,Solyc12g044380.2,pme2982,-
3204,Solyc12g049370.2,pme2982,-
3205,Solyc12g049390.2,pme2982,-
3206,Solyc12g055850.2,pme2982,-
3207,Solyc12g056220.2,pme2982,-
3210,Solyc12g076320.2,pme2982,-
3216,Solyc12g094500.2,pme2982,-
3217,Solyc12g098370.2,pme2982,-
3220,Solyc00g011880.3,pme3461,-
3221,Solyc00g072100.3,pme3461,-
3224,Solyc01g005980.3,pme3461,-
3238,Solyc01g065710.3,pme3461,-
3244,Solyc01g087060.3,pme3461,-
3245,Solyc01g087080.3,pme3461,-
3293,Solyc02g022930.3,pme3461,-
3304,Solyc02g077310.3,pme3461,-
3313,Solyc02g086370.3,pme3461,-
3332,Solyc02g094320.3,pme3461,-
3337,Solyc03g007920.3,pme3461,-
3338,Solyc03g007940.3,pme3461,-
3342,Solyc03g026150.3,pme3461,-
3344,Solyc03g031680.3,pme3461,-
3347,Solyc03g058950.3,pme3461,-
3358,Solyc03g097640.3,pme3461,-
3367,Solyc03g112990.1,pme3461,-
3374,Solyc03g120450.3,pme3461,-
3378,Solyc03g123830.3,pme3461,-
3379,Solyc04g005570.3,pme3461,-
3380,Solyc04g007340.3,pme3461,-
3386,Solyc04g045600.3,pme3461,-
3389,Solyc04g056330.1,pme3461,-
3392,Solyc04g071560.3,pme3461,-
3393,Solyc04g071970.3,pme3461,-
3406,Solyc04g079315.1,pme3461,-
3408,Solyc04g080190.3,pme3461,-
3410,Solyc04g081160.3,pme3461,-
3416,Solyc05g009260.1,pme3461,-
3421,Solyc05g012160.3,pme3461,-
3424,Solyc05g013240.3,pme3461,-
3433,Solyc05g050920.3,pme3461,-
3435,Solyc05g051780.3,pme3461,-
3438,Solyc05g053870.3,pme3461,-
3440,Solyc05g054150.3,pme3461,-
3441,Solyc05g056055.1,pme3461,-
3444,Solyc06g005250.3,pme3461,-
3446,Solyc06g008120.1,pme3461,-
3480,Solyc06g084621.1,pme3461,-
3481,Solyc07g005120.3,pme3461,-
3485,Solyc07g006580.3,pme3461,-
3487,Solyc07g017250.3,pme3461,-
3501,Solyc07g049165.1,pme3461,-
3507,Solyc07g061970.3,pme3461,-
3514,Solyc07g064320.2,pme3461,-
3528,Solyc08g013710.3,pme3461,-
3529,Solyc08g013770.3,pme3461,-
3530,Solyc08g014600.3,pme3461,-
3538,Solyc08g061610.3,pme3461,-
3539,Solyc08g061635.1,pme3461,-
3540,Solyc08g061850.3,pme3461,-
3546,Solyc08g075470.3,pme3461,-
3547,Solyc08g077350.3,pme3461,-
3566,Solyc09g018030.3,pme3461,-
3567,Solyc09g018510.3,pme3461,-
3568,Solyc09g018750.3,pme3461,-
3577,Solyc09g072860.2,pme3461,-
3582,Solyc09g082780.3,pme3461,-
3583,Solyc09g082940.3,pme3461,-
3586,Solyc09g090830.3,pme3461,-
3588,Solyc09g091420.3,pme3461,-
3596,Solyc10g008100.3,pme3461,-
3597,Solyc10g008460.3,pme3461,-
3599,Solyc10g009090.3,pme3461,-
3604,Solyc10g045350.2,pme3461,-
3606,Solyc10g046770.2,pme3461,-
3611,Solyc10g051350.2,pme3461,-
3617,Solyc10g081110.2,pme3461,-
3621,Solyc10g084340.2,pme3461,-
3622,Solyc10g084770.2,pme3461,-
3640,Solyc11g012050.1,pme3461,-
3643,Solyc11g013130.2,pme3461,-
3653,Solyc11g042440.1,pme3461,-
3658,Solyc11g065080.2,pme3461,-
3663,Solyc11g069010.2,pme3461,-
3668,Solyc11g072510.2,pme3461,-
3673,Solyc12g009790.2,pme3461,-
3683,Solyc12g036250.2,pme3461,-
3687,Solyc12g044380.2,pme3461,-
3690,Solyc12g049370.2,pme3461,-
3691,Solyc12g049390.2,pme3461,-
3692,Solyc12g056220.2,pme3461,-
3696,Solyc12g094500.2,pme3461,-
3701,Solyc12g098370.2,pme3461,-
3708,Solyc00g072100.3,pmf0058,-
3712,Solyc01g005980.3,pmf0058,-
3713,Solyc01g006260.3,pmf0058,-
3715,Solyc01g056810.3,pmf0058,-
3717,Solyc01g065710.3,pmf0058,-
3718,Solyc01g066590.3,pmf0058,-
3723,Solyc01g087060.3,pmf0058,-
3724,Solyc01g087080.3,pmf0058,-
3728,Solyc01g095300.3,pmf0058,-
3733,Solyc01g098760.3,pmf0058,-
3745,Solyc02g022930.3,pmf0058,-
3747,Solyc02g031790.2,pmf0058,-
3763,Solyc02g077310.3,pmf0058,-
3764,Solyc02g077315.1,pmf0058,-
3771,Solyc02g086370.3,pmf0058,-
3772,Solyc02g087050.2,pmf0058,-
3777,Solyc02g093440.3,pmf0058,-
3778,Solyc02g094320.3,pmf0058,-
3782,Solyc03g007920.3,pmf0058,-
3783,Solyc03g007940.3,pmf0058,-
3785,Solyc03g026150.3,pmf0058,-
3786,Solyc03g031680.3,pmf0058,-
3788,Solyc03g033370.3,pmf0058,-
3792,Solyc03g058950.3,pmf0058,-
3804,Solyc03g112990.1,pmf0058,-
3805,Solyc03g113790.3,pmf0058,-
3809,Solyc03g118070.3,pmf0058,-
3811,Solyc03g120450.3,pmf0058,-
3815,Solyc03g123830.3,pmf0058,-
3817,Solyc04g005570.3,pmf0058,-
3821,Solyc04g045600.3,pmf0058,-
3823,Solyc04g056330.1,pmf0058,-
3825,Solyc04g071560.3,pmf0058,-
3826,Solyc04g071970.3,pmf0058,-
3833,Solyc04g079310.3,pmf0058,-
3834,Solyc04g079315.1,pmf0058,-
3836,Solyc04g080190.3,pmf0058,-
3837,Solyc04g081160.3,pmf0058,-
3843,Solyc05g012160.3,pmf0058,-
3844,Solyc05g012580.1,pmf0058,-
3851,Solyc05g025905.1,pmf0058,-
3854,Solyc05g050920.3,pmf0058,-
3856,Solyc05g051560.3,pmf0058,-
3857,Solyc05g051780.3,pmf0058,-
3858,Solyc05g053870.3,pmf0058,-
3859,Solyc05g053930.3,pmf0058,-
3860,Solyc05g054150.3,pmf0058,-
3862,Solyc05g056055.1,pmf0058,-
3864,Solyc06g005250.3,pmf0058,-
3867,Solyc06g008120.1,pmf0058,-
3884,Solyc06g073210.3,pmf0058,-
3886,Solyc06g076680.3,pmf0058,-
3887,Solyc06g084621.1,pmf0058,-
3888,Solyc07g005120.3,pmf0058,-
3891,Solyc07g018350.2,pmf0058,-
3896,Solyc07g053710.3,pmf0058,-
3897,Solyc07g053970.3,pmf0058,-
3902,Solyc07g061970.3,pmf0058,-
3904,Solyc07g062300.3,pmf0058,-
3912,Solyc08g014600.3,pmf0058,-
3914,Solyc08g061610.3,pmf0058,-
3915,Solyc08g061635.1,pmf0058,-
3916,Solyc08g061850.3,pmf0058,-
3917,Solyc08g066330.2,pmf0058,-
3924,Solyc08g075470.3,pmf0058,-
3925,Solyc08g077350.3,pmf0058,-
3926,Solyc08g077480.3,pmf0058,-
3927,Solyc08g077770.3,pmf0058,-
3930,Solyc08g082430.3,pmf0058,-
3934,Solyc09g018030.3,pmf0058,-
3935,Solyc09g018510.3,pmf0058,-
3936,Solyc09g018750.3,pmf0058,-
3941,Solyc09g072980.2,pmf0058,-
3943,Solyc09g082780.3,pmf0058,-
3944,Solyc09g090830.3,pmf0058,-
3946,Solyc09g091420.3,pmf0058,-
3950,Solyc10g008460.3,pmf0058,-
3951,Solyc10g009090.3,pmf0058,-
3952,Solyc10g017610.1,pmf0058,-
3954,Solyc10g018350.2,pmf0058,-
3956,Solyc10g045350.2,pmf0058,-
3958,Solyc10g046770.2,pmf0058,-
3959,Solyc10g051350.2,pmf0058,-
3960,Solyc10g074710.2,pmf0058,-
3964,Solyc10g079990.2,pmf0058,-
3965,Solyc10g081110.2,pmf0058,-
3968,Solyc10g084340.2,pmf0058,-
3969,Solyc10g084770.2,pmf0058,-
3974,Solyc10g086060.2,pmf0058,-
3981,Solyc11g013130.2,pmf0058,-
3982,Solyc11g018610.2,pmf0058,-
3984,Solyc11g027880.2,pmf0058,-
3985,Solyc11g040150.2,pmf0058,-
3986,Solyc11g042440.1,pmf0058,-
3987,Solyc11g044800.2,pmf0058,-
3989,Solyc11g065080.2,pmf0058,-
3990,Solyc11g069010.2,pmf0058,-
3991,Solyc11g070170.2,pmf0058,-
3992,Solyc11g071575.1,pmf0058,-
3993,Solyc11g072510.2,pmf0058,-
3994,Solyc11g073050.2,pmf0058,-
3996,Solyc12g009790.2,pmf0058,-
4002,Solyc12g036250.2,pmf0058,-
4004,Solyc12g044380.2,pmf0058,-
4005,Solyc12g049370.2,pmf0058,-
4006,Solyc12g049390.2,pmf0058,-
4007,Solyc12g056220.2,pmf0058,-
4012,Solyc12g098370.2,pmf0058,-
4016,Solyc00g011880.3,pmf0451,-
4094,Solyc02g022930.3,pmf0451,-
4111,Solyc02g077310.3,pmf0451,-
4160,Solyc03g007920.3,pmf0451,-
4208,Solyc04g007340.3,pmf0451,-
4223,Solyc04g045600.3,pmf0451,-
4244,Solyc04g081160.3,pmf0451,-
4255,Solyc05g013240.3,pmf0451,-
4274,Solyc05g050920.3,pmf0451,-
4275,Solyc05g051780.3,pmf0451,-
4318,Solyc06g084621.1,pmf0451,-
4322,Solyc07g006580.3,pmf0451,-
4327,Solyc07g017250.3,pmf0451,-
4366,Solyc08g013770.3,pmf0451,-
4378,Solyc08g061850.3,pmf0451,-
4434,Solyc09g082940.3,pmf0451,-
4471,Solyc10g086560.2,pmf0451,-
4486,Solyc11g010680.3,pmf0451,-
4495,Solyc11g013130.2,pmf0451,-
4508,Solyc11g042440.1,pmf0451,-
4516,Solyc11g065080.2,pmf0451,-
4523,Solyc11g073090.1,pmf0451,-
4547,Solyc12g044380.2,pmf0451,-
4551,Solyc12g049370.2,pmf0451,-
4552,Solyc12g049390.2,pmf0451,-
4565,Solyc00g011880.3,pmf0455,-
4611,Solyc02g077310.3,pmf0455,-
4639,Solyc03g007920.3,pmf0455,-
4663,Solyc04g007340.3,pmf0455,-
4667,Solyc04g045600.3,pmf0455,-
4680,Solyc04g081160.3,pmf0455,-
4684,Solyc05g013240.3,pmf0455,-
4695,Solyc05g050920.3,pmf0455,-
4696,Solyc05g051780.3,pmf0455,-
4721,Solyc06g084621.1,pmf0455,-
4724,Solyc07g006580.3,pmf0455,-
4749,Solyc08g013770.3,pmf0455,-
4752,Solyc08g061850.3,pmf0455,-
4801,Solyc10g086560.2,pmf0455,-
4806,Solyc11g010680.3,pmf0455,-
4816,Solyc11g042440.1,pmf0455,-
4823,Solyc11g073090.1,pmf0455,-
4839,Solyc12g044380.2,pmf0455,-
4840,Solyc12g049370.2,pmf0455,-
4841,Solyc12g049390.2,pmf0455,-
4846,Solyc01g008550.4,pma0825,-
4847,Solyc01g107560.3,pma0825,-
4849,Solyc02g061840.3,pma0825,-
4850,Solyc02g063160.3,pma0825,-
4851,Solyc02g077950.2,pma0825,-
4852,Solyc02g083990.3,pma0825,-
4853,Solyc03g115860.3,pma0825,-
4854,Solyc04g008385.1,pma0825,-
4855,Solyc04g010140.1,pma0825,-
4856,Solyc04g024520.3,pma0825,-
4857,Solyc04g050720.3,pma0825,-
4858,Solyc04g080600.3,pma0825,-
4859,Solyc04g081370.2,pma0825,-
4860,Solyc05g006090.3,pma0825,-
4861,Solyc05g017940.3,pma0825,-
4862,Solyc05g041390.1,pma0825,-
4863,Solyc06g036000.3,pma0825,-
4864,Solyc06g053700.1,pma0825,-
4865,Solyc06g061250.2,pma0825,-
4866,Solyc07g054500.3,pma0825,-
4868,Solyc08g074280.3,pma0825,-
4869,Solyc08g081660.2,pma0825,-
4870,Solyc09g009220.3,pma0825,-
4871,Solyc09g010970.3,pma0825,-
4872,Solyc09g031910.2,pma0825,-
4874,Solyc09g074855.1,pma0825,-
4875,Solyc09g083330.3,pma0825,-
4876,Solyc09g092060.2,pma0825,-
4877,Solyc10g080910.1,pma0825,-
4878,Solyc10g084060.2,pma0825,-
4879,Solyc10g086240.2,pma0825,-
4880,Solyc11g011350.2,pma0825,-
4881,Solyc11g012070.2,pma0825,-
4882,Solyc11g062290.2,pma0825,-
4883,Solyc12g006240.2,pma0825,-
4885,Solyc12g019070.1,pma0825,-
4886,Solyc12g038090.1,pma0825,-
4887,Solyc12g056980.1,pma0825,-
4891,Solyc00g005000.3,pmb3002,-
4892,Solyc01g057530.1,pmb3002,-
4893,Solyc01g073820.3,pmb3002,-
4894,Solyc01g105750.1,pmb3002,-
4895,Solyc02g067430.3,pmb3002,-
4896,Solyc02g082170.2,pmb3002,-
4897,Solyc03g032080.3,pmb3002,-
4898,Solyc03g083690.1,pmb3002,-
4899,Solyc04g009780.1,pmb3002,-
4900,Solyc04g055080.3,pmb3002,-
4901,Solyc04g071580.3,pmb3002,-
4902,Solyc05g005850.3,pmb3002,-
4903,Solyc05g009320.3,pmb3002,-
4904,Solyc05g046000.3,pmb3002,-
4905,Solyc05g050520.3,pmb3002,-
4906,Solyc06g005620.3,pmb3002,-
4907,Solyc06g050140.1,pmb3002,-
4908,Solyc06g064980.3,pmb3002,-
4909,Solyc06g065010.3,pmb3002,-
4910,Solyc06g071060.1,pmb3002,-
4911,Solyc06g073560.3,pmb3002,-
4912,Solyc07g007480.2,pmb3002,-
4913,Solyc07g054130.2,pmb3002,-
4914,Solyc07g055625.1,pmb3002,-
4915,Solyc07g065660.3,pmb3002,-
4916,Solyc08g061920.2,pmb3002,-
4917,Solyc08g062570.1,pmb3002,-
4918,Solyc08g067700.1,pmb3002,-
4919,Solyc08g068620.2,pmb3002,-
4920,Solyc08g068640.4,pmb3002,-
4921,Solyc08g077010.1,pmb3002,-
4922,Solyc09g009520.3,pmb3002,-
4923,Solyc09g011500.3,pmb3002,-
4924,Solyc09g011510.2,pmb3002,-
4925,Solyc09g011630.3,pmb3002,-
4926,Solyc09g082480.2,pmb3002,-
4927,Solyc09g097960.3,pmb3002,-
4928,Solyc09g097965.1,pmb3002,-
4929,Solyc10g008080.2,pmb3002,-
4930,Solyc10g080130.2,pmb3002,-
4931,Solyc10g086100.2,pmb3002,-
4932,Solyc11g005860.2,pmb3002,-
4933,Solyc11g010790.1,pmb3002,-
4934,Solyc11g011330.2,pmb3002,-
4935,Solyc11g011750.1,pmb3002,-
4936,Solyc11g021140.1,pmb3002,-
4937,Solyc11g021210.1,pmb3002,-
4938,Solyc12g006560.2,pmb3002,-
5047,Solyc05g013240.3,pme0341,-
5116,Solyc05g013240.3,pme0363,-
5162,Solyc01g005570.3,pmf0150,-
5167,Solyc01g008020.3,pmf0150,-
