,Gene,Metabolite,Direction
34004,Solyc12g005680.3,pmf0396,+
34005,Solyc12g006000.1,pmf0396,+
34006,Solyc12g006080.2,pmf0396,+
34007,Solyc12g006280.2,pmf0396,+
34008,Solyc12g006820.1,pmf0396,+
34009,Solyc12g006960.2,pmf0396,+
34010,Solyc12g007150.2,pmf0396,+
34011,Solyc12g007220.2,pmf0396,+
34012,Solyc12g008490.2,pmf0396,+
34013,Solyc12g008740.1,pmf0396,+
34014,Solyc12g009010.2,pmf0396,+
34015,Solyc12g009190.2,pmf0396,+
34016,Solyc12g009280.2,pmf0396,+
34017,Solyc12g009820.2,pmf0396,+
34018,Solyc12g009850.1,pmf0396,+
34019,Solyc12g009900.2,pmf0396,+
34020,Solyc12g010070.1,pmf0396,+
34021,Solyc12g010100.1,pmf0396,+
34022,Solyc12g010360.2,pmf0396,+
34023,Solyc12g010510.2,pmf0396,+
34024,Solyc12g010530.2,pmf0396,+
34025,Solyc12g011370.2,pmf0396,+
34026,Solyc12g013470.2,pmf0396,+
34027,Solyc12g013520.2,pmf0396,+
34028,Solyc12g013525.1,pmf0396,+
34029,Solyc12g013760.1,pmf0396,+
34030,Solyc12g013770.2,pmf0396,+
34031,Solyc12g013860.2,pmf0396,+
34032,Solyc12g013865.1,pmf0396,+
34033,Solyc12g013895.1,pmf0396,+
34034,Solyc12g014240.2,pmf0396,+
34035,Solyc12g014580.2,pmf0396,+
34036,Solyc12g015770.2,pmf0396,+
34037,Solyc12g015900.1,pmf0396,+
34038,Solyc12g016125.1,pmf0396,+
34039,Solyc12g017390.2,pmf0396,+
34040,Solyc12g017670.2,pmf0396,+
34041,Solyc12g017840.2,pmf0396,+
34042,Solyc12g019180.2,pmf0396,+
34043,Solyc12g019760.1,pmf0396,+
34044,Solyc12g019770.1,pmf0396,+
34045,Solyc12g019880.1,pmf0396,+
34046,Solyc12g027490.1,pmf0396,+
34047,Solyc12g027650.1,pmf0396,+
34048,Solyc12g027730.2,pmf0396,+
34049,Solyc12g027880.2,pmf0396,+
34050,Solyc12g027883.1,pmf0396,+
34051,Solyc12g032930.2,pmf0396,+
34052,Solyc12g033100.1,pmf0396,+
34053,Solyc12g033130.2,pmf0396,+
34054,Solyc12g035460.2,pmf0396,+
34055,Solyc12g035600.2,pmf0396,+
34056,Solyc12g035760.1,pmf0396,+
34057,Solyc12g035770.1,pmf0396,+
34058,Solyc12g035780.1,pmf0396,+
34059,Solyc12g035920.1,pmf0396,+
34060,Solyc12g035925.1,pmf0396,+
34061,Solyc12g035960.1,pmf0396,+
34062,Solyc12g035980.1,pmf0396,+
34063,Solyc12g036260.1,pmf0396,+
34064,Solyc12g036400.1,pmf0396,+
34065,Solyc12g036797.1,pmf0396,+
34066,Solyc12g036900.1,pmf0396,+
34067,Solyc12g038410.2,pmf0396,+
34068,Solyc12g038710.1,pmf0396,+
34069,Solyc12g038920.2,pmf0396,+
34070,Solyc12g040760.1,pmf0396,+
34071,Solyc12g041950.2,pmf0396,+
34072,Solyc12g042230.2,pmf0396,+
34073,Solyc12g042370.2,pmf0396,+
34074,Solyc12g042640.1,pmf0396,+
34075,Solyc12g042780.2,pmf0396,+
34076,Solyc12g042790.1,pmf0396,+
34077,Solyc12g044270.2,pmf0396,+
34078,Solyc12g044630.2,pmf0396,+
34079,Solyc12g044670.1,pmf0396,+
34080,Solyc12g044920.2,pmf0396,+
34081,Solyc12g044980.1,pmf0396,+
34082,Solyc12g056060.2,pmf0396,+
34083,Solyc12g056420.2,pmf0396,+
34084,Solyc12g056700.2,pmf0396,+
34085,Solyc12g062910.2,pmf0396,+
34086,Solyc12g062920.2,pmf0396,+
34087,Solyc12g070200.2,pmf0396,+
34088,Solyc12g077390.2,pmf0396,+
34089,Solyc12g087930.1,pmf0396,+
34090,Solyc12g088100.2,pmf0396,+
34091,Solyc12g088110.2,pmf0396,+
34092,Solyc12g088120.1,pmf0396,+
34093,Solyc12g088190.2,pmf0396,+
34094,Solyc12g088510.1,pmf0396,+
34095,Solyc12g088950.2,pmf0396,+
34096,Solyc12g088980.2,pmf0396,+
34097,Solyc12g089310.2,pmf0396,+
34098,Solyc12g089330.2,pmf0396,+
34099,Solyc12g094610.2,pmf0396,+
34100,Solyc12g094670.1,pmf0396,+
34101,Solyc12g094680.2,pmf0396,+
34102,Solyc12g096010.2,pmf0396,+
34103,Solyc12g096640.2,pmf0396,+
34104,Solyc12g096740.1,pmf0396,+
34105,Solyc12g096750.2,pmf0396,+
34106,Solyc12g096970.2,pmf0396,+
34107,Solyc12g097095.1,pmf0396,+
34108,Solyc12g098120.2,pmf0396,+
34109,Solyc12g098180.2,pmf0396,+
34110,Solyc12g098195.1,pmf0396,+
34111,Solyc12g098200.2,pmf0396,+
34112,Solyc12g098400.2,pmf0396,+
34113,Solyc12g098450.2,pmf0396,+
34114,Solyc12g098650.2,pmf0396,+
34115,Solyc12g099040.1,pmf0396,+
34116,Solyc12g099070.1,pmf0396,+
34117,Solyc12g099150.1,pmf0396,+
34118,Solyc12g099180.2,pmf0396,+
34119,Solyc12g099230.2,pmf0396,+
34120,Solyc12g099410.2,pmf0396,+
34121,Solyc12g099540.2,pmf0396,+
34122,Solyc12g099780.2,pmf0396,+
34123,Solyc12g099790.2,pmf0396,+
34124,Solyc12g100020.1,pmf0396,+
34125,Solyc12g100180.2,pmf0396,+
34126,Solyc12g100190.2,pmf0396,+
34127,Solyc00g011880.3,pmf0449,-
34128,Solyc00g072100.3,pmf0449,-
34129,Solyc00g215560.2,pmf0449,+
34130,Solyc01g005980.3,pmf0449,-
34131,Solyc01g008320.3,pmf0449,+
34132,Solyc01g010870.3,pmf0449,+
34133,Solyc01g017567.1,pmf0449,+
34134,Solyc01g065710.3,pmf0449,-
34135,Solyc01g087060.3,pmf0449,-
34136,Solyc01g087180.3,pmf0449,+
34137,Solyc01g096620.3,pmf0449,+
34138,Solyc01g098920.3,pmf0449,+
34139,Solyc01g099415.1,pmf0449,+
34140,Solyc01g099420.2,pmf0449,+
34141,Solyc01g099660.3,pmf0449,+
34142,Solyc01g106210.3,pmf0449,+
34143,Solyc01g106943.1,pmf0449,+
34144,Solyc02g022930.3,pmf0449,-
34145,Solyc02g064804.1,pmf0449,+
34146,Solyc02g064806.1,pmf0449,+
34147,Solyc02g064808.1,pmf0449,+
34148,Solyc02g077310.3,pmf0449,-
34149,Solyc02g079170.3,pmf0449,+
34150,Solyc02g082557.1,pmf0449,+
34151,Solyc02g082630.2,pmf0449,+
34152,Solyc02g082763.1,pmf0449,+
34153,Solyc02g082770.3,pmf0449,+
34154,Solyc02g085245.1,pmf0449,-
34155,Solyc02g086370.3,pmf0449,-
34156,Solyc02g088940.3,pmf0449,+
34157,Solyc02g089490.3,pmf0449,+
34158,Solyc02g089493.1,pmf0449,+
34159,Solyc02g089495.1,pmf0449,+
34160,Solyc02g091060.1,pmf0449,+
34161,Solyc02g092860.3,pmf0449,+
34162,Solyc02g093640.3,pmf0449,+
34163,Solyc02g094320.3,pmf0449,-
34164,Solyc03g006140.3,pmf0449,+
34165,Solyc03g007920.3,pmf0449,-
34166,Solyc03g007940.3,pmf0449,-
34167,Solyc03g025580.1,pmf0449,+
34168,Solyc03g025720.3,pmf0449,+
34169,Solyc03g026150.3,pmf0449,-
34170,Solyc03g034140.3,pmf0449,+
34171,Solyc03g045110.3,pmf0449,+
34172,Solyc03g058340.3,pmf0449,-
34173,Solyc03g058950.3,pmf0449,-
34174,Solyc03g082725.1,pmf0449,+
34175,Solyc03g082730.1,pmf0449,+
34176,Solyc03g097020.3,pmf0449,+
34177,Solyc03g097640.3,pmf0449,-
34178,Solyc03g111100.1,pmf0449,+
34179,Solyc03g112280.3,pmf0449,+
34180,Solyc03g112565.1,pmf0449,+
34181,Solyc03g113320.1,pmf0449,+
34182,Solyc03g118425.1,pmf0449,+
34183,Solyc03g123530.3,pmf0449,+
34184,Solyc04g005570.3,pmf0449,-
34185,Solyc04g007340.3,pmf0449,-
34186,Solyc04g025610.2,pmf0449,+
34187,Solyc04g026276.1,pmf0449,+
34188,Solyc04g039830.2,pmf0449,+
34189,Solyc04g045600.3,pmf0449,-
34190,Solyc04g049590.1,pmf0449,+
34191,Solyc04g049610.3,pmf0449,+
34192,Solyc04g050300.1,pmf0449,+
34193,Solyc04g056330.1,pmf0449,-
34194,Solyc04g071560.3,pmf0449,-
34195,Solyc04g076220.3,pmf0449,+
34196,Solyc04g076600.2,pmf0449,+
34197,Solyc04g076880.3,pmf0449,+
34198,Solyc04g081160.3,pmf0449,-
34199,Solyc05g012160.3,pmf0449,-
34200,Solyc05g013240.3,pmf0449,-
34201,Solyc05g014300.1,pmf0449,+
34202,Solyc05g015510.3,pmf0449,+
34203,Solyc05g048790.1,pmf0449,+
34204,Solyc05g050920.3,pmf0449,-
34205,Solyc05g051780.3,pmf0449,-
34206,Solyc05g053870.3,pmf0449,-
34207,Solyc05g054080.3,pmf0449,+
34208,Solyc05g054150.3,pmf0449,-
34209,Solyc05g056055.1,pmf0449,-
34210,Solyc05g056310.3,pmf0449,+
34211,Solyc06g005250.3,pmf0449,-
34212,Solyc06g008120.1,pmf0449,-
34213,Solyc06g050520.2,pmf0449,+
34214,Solyc06g051240.1,pmf0449,+
34215,Solyc06g051560.3,pmf0449,+
34216,Solyc06g064900.3,pmf0449,+
34217,Solyc06g065040.3,pmf0449,+
34218,Solyc06g065500.3,pmf0449,+
34219,Solyc06g065910.3,pmf0449,+
34220,Solyc06g068270.3,pmf0449,+
34221,Solyc06g072160.3,pmf0449,-
34222,Solyc06g072680.3,pmf0449,+
34223,Solyc06g076265.1,pmf0449,+
34224,Solyc06g076460.3,pmf0449,-
34225,Solyc06g084340.1,pmf0449,+
34226,Solyc06g084621.1,pmf0449,-
34227,Solyc07g006580.3,pmf0449,-
34228,Solyc07g006960.3,pmf0449,-
34229,Solyc07g017250.3,pmf0449,-
34230,Solyc07g021730.2,pmf0449,+
34231,Solyc07g032313.1,pmf0449,+
34232,Solyc07g042500.3,pmf0449,+
34233,Solyc07g047790.3,pmf0449,+
34234,Solyc07g049165.1,pmf0449,-
34235,Solyc07g049700.1,pmf0449,+
34236,Solyc07g055145.1,pmf0449,+
34237,Solyc07g061970.3,pmf0449,-
34238,Solyc07g064320.2,pmf0449,-
34239,Solyc07g065080.4,pmf0449,+
34240,Solyc07g065290.3,pmf0449,+
34241,Solyc07g066160.1,pmf0449,+
34242,Solyc07g066190.2,pmf0449,-
34243,Solyc08g013770.3,pmf0449,-
34244,Solyc08g021920.3,pmf0449,+
34245,Solyc08g061850.3,pmf0449,-
34246,Solyc08g061950.1,pmf0449,+
34247,Solyc08g074370.3,pmf0449,+
34248,Solyc08g075540.4,pmf0449,+
34249,Solyc08g075880.3,pmf0449,-
34250,Solyc08g076080.3,pmf0449,+
34251,Solyc08g077483.1,pmf0449,+
34252,Solyc08g077500.3,pmf0449,+
34253,Solyc08g082360.2,pmf0449,+
34254,Solyc09g007440.3,pmf0449,+
34255,Solyc09g008770.3,pmf0449,+
34256,Solyc09g009260.3,pmf0449,+
34257,Solyc09g009760.1,pmf0449,+
34258,Solyc09g009780.3,pmf0449,-
34259,Solyc09g011450.3,pmf0449,+
34260,Solyc09g015320.2,pmf0449,+
34261,Solyc09g018510.3,pmf0449,-
34262,Solyc09g018790.3,pmf0449,-
34263,Solyc09g031780.3,pmf0449,+
34264,Solyc09g055260.3,pmf0449,+
34265,Solyc09g056180.3,pmf0449,+
34266,Solyc09g066060.2,pmf0449,+
34267,Solyc09g066070.3,pmf0449,+
34268,Solyc09g072860.2,pmf0449,-
34269,Solyc09g072950.1,pmf0449,+
34270,Solyc09g075445.1,pmf0449,+
34271,Solyc09g082780.3,pmf0449,-
34272,Solyc09g082940.3,pmf0449,-
34273,Solyc09g090830.3,pmf0449,-
34274,Solyc09g091420.3,pmf0449,-
34275,Solyc10g007780.2,pmf0449,-
34276,Solyc10g007880.3,pmf0449,+
34277,Solyc10g008460.3,pmf0449,-
34278,Solyc10g018130.1,pmf0449,+
34279,Solyc10g024415.1,pmf0449,+
34280,Solyc10g051020.2,pmf0449,+
34281,Solyc10g076357.1,pmf0449,+
34282,Solyc10g078320.2,pmf0449,+
34283,Solyc10g078980.2,pmf0449,+
34284,Solyc10g081110.2,pmf0449,-
34285,Solyc10g084650.2,pmf0449,+
34286,Solyc10g084770.2,pmf0449,-
34287,Solyc10g086560.2,pmf0449,-
34288,Solyc11g005670.2,pmf0449,+
34289,Solyc11g010660.2,pmf0449,+
34290,Solyc11g010680.3,pmf0449,-
34291,Solyc11g011300.2,pmf0449,+
34292,Solyc11g013060.1,pmf0449,+
34293,Solyc11g013130.2,pmf0449,-
34294,Solyc11g020300.2,pmf0449,+
34295,Solyc11g032190.1,pmf0449,+
34296,Solyc11g042440.1,pmf0449,-
34297,Solyc11g065080.2,pmf0449,-
34298,Solyc11g067075.1,pmf0449,+
34299,Solyc11g069010.2,pmf0449,-
34300,Solyc11g072510.2,pmf0449,-
34301,Solyc11g073090.1,pmf0449,-
34302,Solyc12g009050.2,pmf0449,+
34303,Solyc12g009790.2,pmf0449,-
34304,Solyc12g011180.2,pmf0449,+
34305,Solyc12g013820.2,pmf0449,+
34306,Solyc12g017280.2,pmf0449,+
34307,Solyc12g035260.1,pmf0449,+
34308,Solyc12g036250.2,pmf0449,-
34309,Solyc12g038645.1,pmf0449,+
34310,Solyc12g040700.1,pmf0449,+
34311,Solyc12g044380.2,pmf0449,-
34312,Solyc12g049370.2,pmf0449,-
34313,Solyc12g049390.2,pmf0449,-
34314,Solyc12g055850.2,pmf0449,-
34315,Solyc12g056220.2,pmf0449,-
34316,Solyc12g089295.1,pmf0449,+
34317,Solyc12g098370.2,pmf0449,-
34318,Solyc12g098440.2,pmf0449,-
34319,Solyc00g029190.3,pma3724,+
34320,Solyc00g171710.2,pma3724,+
34321,Solyc00g278110.3,pma3724,+
34322,Solyc01g005350.3,pma3724,+
34323,Solyc01g008670.3,pma3724,+
34324,Solyc01g009240.3,pma3724,+
34325,Solyc01g010135.1,pma3724,+
34326,Solyc01g011510.3,pma3724,+
34327,Solyc01g016380.3,pma3724,+
34328,Solyc01g016390.3,pma3724,+
34329,Solyc01g056220.2,pma3724,+
34330,Solyc01g056360.3,pma3724,+
34331,Solyc01g060200.2,pma3724,+
34332,Solyc01g060220.1,pma3724,+
34333,Solyc01g079300.3,pma3724,+
34334,Solyc01g081130.3,pma3724,+
34335,Solyc01g088270.3,pma3724,+
34336,Solyc01g090740.3,pma3724,+
34337,Solyc01g090830.2,pma3724,+
34338,Solyc01g091000.3,pma3724,+
34339,Solyc01g091290.3,pma3724,+
34340,Solyc01g091320.3,pma3724,+
34341,Solyc01g091560.2,pma3724,+
34342,Solyc01g091670.3,pma3724,+
34343,Solyc01g093960.3,pma3724,+
34344,Solyc01g094040.3,pma3724,-
34345,Solyc01g095960.3,pma3724,+
34346,Solyc01g097050.3,pma3724,+
34347,Solyc01g097960.3,pma3724,+
34348,Solyc01g098260.1,pma3724,+
34349,Solyc01g100770.2,pma3724,+
34350,Solyc01g105435.1,pma3724,+
34351,Solyc01g105850.3,pma3724,+
34352,Solyc01g105860.3,pma3724,+
34353,Solyc01g107520.3,pma3724,+
34354,Solyc01g110180.3,pma3724,+
34355,Solyc01g110250.1,pma3724,+
34356,Solyc01g111540.3,pma3724,+
34357,Solyc01g111950.3,pma3724,+
34358,Solyc02g005340.3,pma3724,+
34359,Solyc02g011870.2,pma3724,+
34360,Solyc02g032830.2,pma3724,+
34361,Solyc02g061800.2,pma3724,+
34362,Solyc02g061970.1,pma3724,+
34363,Solyc02g062160.1,pma3724,+
34364,Solyc02g063310.2,pma3724,+
34365,Solyc02g065020.2,pma3724,+
34366,Solyc02g065480.2,pma3724,+
34367,Solyc02g067150.3,pma3724,+
34368,Solyc02g067770.3,pma3724,+
34369,Solyc02g067780.3,pma3724,+
34370,Solyc02g069210.3,pma3724,+
34371,Solyc02g069890.1,pma3724,+
34372,Solyc02g071400.3,pma3724,+
34373,Solyc02g079180.1,pma3724,+
34374,Solyc02g081670.1,pma3724,+
34375,Solyc02g081770.1,pma3724,+
34376,Solyc02g082750.3,pma3724,+
34377,Solyc02g083440.3,pma3724,+
34378,Solyc02g085430.3,pma3724,+
34379,Solyc02g085490.2,pma3724,+
34380,Solyc02g086585.1,pma3724,+
34381,Solyc02g088880.1,pma3724,+
34382,Solyc02g089170.3,pma3724,+
34383,Solyc02g092960.1,pma3724,+
34384,Solyc03g005590.2,pma3724,+
34385,Solyc03g006170.3,pma3724,+
34386,Solyc03g006450.1,pma3724,+
34387,Solyc03g006830.3,pma3724,+
34388,Solyc03g025780.3,pma3724,+
34389,Solyc03g034240.3,pma3724,+
34390,Solyc03g044817.1,pma3724,+
34391,Solyc03g045020.3,pma3724,+
34392,Solyc03g063150.3,pma3724,+
34393,Solyc03g063710.1,pma3724,+
34394,Solyc03g071750.3,pma3724,+
34395,Solyc03g083590.3,pma3724,+
34396,Solyc03g095810.3,pma3724,+
34397,Solyc03g113250.3,pma3724,+
34398,Solyc03g113560.3,pma3724,+
34399,Solyc03g114200.3,pma3724,+
34400,Solyc03g116400.3,pma3724,+
34401,Solyc03g117790.2,pma3724,+
34402,Solyc03g119020.2,pma3724,+
34403,Solyc03g121180.3,pma3724,+
34404,Solyc03g121680.2,pma3724,+
34405,Solyc03g122150.3,pma3724,+
34406,Solyc04g005130.3,pma3724,+
34407,Solyc04g005400.1,pma3724,+
34408,Solyc04g005700.3,pma3724,+
34409,Solyc04g007300.3,pma3724,+
34410,Solyc04g007490.3,pma3724,-
34411,Solyc04g007690.3,pma3724,+
34412,Solyc04g008000.3,pma3724,+
34413,Solyc04g009750.2,pma3724,+
34414,Solyc04g009760.2,pma3724,+
34415,Solyc04g014840.3,pma3724,+
34416,Solyc04g016120.2,pma3724,+
34417,Solyc04g016280.3,pma3724,+
34418,Solyc04g025288.1,pma3724,+
34419,Solyc04g025770.1,pma3724,+
34420,Solyc04g050260.1,pma3724,+
34421,Solyc04g051090.2,pma3724,+
34422,Solyc04g051287.1,pma3724,+
34423,Solyc04g051720.2,pma3724,+
34424,Solyc04g056420.1,pma3724,+
34425,Solyc04g071190.1,pma3724,+
34426,Solyc04g071760.3,pma3724,+
34427,Solyc04g072190.3,pma3724,+
34428,Solyc05g005240.2,pma3724,+
34429,Solyc05g006650.3,pma3724,+
34430,Solyc05g007920.2,pma3724,+
34431,Solyc05g009230.2,pma3724,+
34432,Solyc05g009380.3,pma3724,+
34433,Solyc05g009500.3,pma3724,+
34434,Solyc05g012050.3,pma3724,+
34435,Solyc05g012350.3,pma3724,+
34436,Solyc05g012420.3,pma3724,+
34437,Solyc05g012970.3,pma3724,+
34438,Solyc05g014480.3,pma3724,+
34439,Solyc05g024340.1,pma3724,+
34440,Solyc05g025780.3,pma3724,+
34441,Solyc05g026200.1,pma3724,+
34442,Solyc05g026590.2,pma3724,+
34443,Solyc05g043320.2,pma3724,+
34444,Solyc05g043380.1,pma3724,+
34445,Solyc05g050860.1,pma3724,+
34446,Solyc05g053180.3,pma3724,+
34447,Solyc05g053450.3,pma3724,+
34448,Solyc05g053555.1,pma3724,+
34449,Solyc05g053790.1,pma3724,+
34450,Solyc05g054290.1,pma3724,+
34451,Solyc06g007130.4,pma3724,+
34452,Solyc06g031670.2,pma3724,+
34453,Solyc06g034236.1,pma3724,+
34454,Solyc06g034238.1,pma3724,+
34455,Solyc06g053830.3,pma3724,+
34456,Solyc06g059710.3,pma3724,+
34457,Solyc06g059885.1,pma3724,+
34458,Solyc06g060160.2,pma3724,+
34459,Solyc06g061010.3,pma3724,+
34460,Solyc06g065380.3,pma3724,+
34461,Solyc06g067890.3,pma3724,+
34462,Solyc06g069870.3,pma3724,+
34463,Solyc06g072920.2,pma3724,+
34464,Solyc06g073990.2,pma3724,+
34465,Solyc06g074410.3,pma3724,+
34466,Solyc06g075020.3,pma3724,+
34467,Solyc06g075400.3,pma3724,+
34468,Solyc06g075560.1,pma3724,+
34469,Solyc06g083000.1,pma3724,+
34470,Solyc06g083710.2,pma3724,+
34471,Solyc07g006100.3,pma3724,+
34472,Solyc07g007730.3,pma3724,+
34473,Solyc07g008580.2,pma3724,+
34474,Solyc07g008690.3,pma3724,+
34475,Solyc07g015870.3,pma3724,+
34476,Solyc07g015920.2,pma3724,+
34477,Solyc07g016040.2,pma3724,+
34478,Solyc07g016050.3,pma3724,+
34479,Solyc07g016080.3,pma3724,+
34480,Solyc07g021410.1,pma3724,+
34481,Solyc07g022840.1,pma3724,+
34482,Solyc07g024010.2,pma3724,+
34483,Solyc07g032080.3,pma3724,+
34484,Solyc07g044870.3,pma3724,+
34485,Solyc07g047870.1,pma3724,+
34486,Solyc07g049600.3,pma3724,+
34487,Solyc07g051940.3,pma3724,+
34488,Solyc07g052330.2,pma3724,+
34489,Solyc07g052730.3,pma3724,+
34490,Solyc07g054893.1,pma3724,+
34491,Solyc07g054900.2,pma3724,+
34492,Solyc07g063500.3,pma3724,+
34493,Solyc07g064340.3,pma3724,+
34494,Solyc08g005410.3,pma3724,+
34495,Solyc08g005710.3,pma3724,+
34496,Solyc08g006140.2,pma3724,+
34497,Solyc08g006390.1,pma3724,+
34498,Solyc08g006450.1,pma3724,+
34499,Solyc08g013680.3,pma3724,+
34500,Solyc08g014190.3,pma3724,+
34501,Solyc08g041855.1,pma3724,+
34502,Solyc08g043140.3,pma3724,+
34503,Solyc08g066220.3,pma3724,+
34504,Solyc08g066990.3,pma3724,+
34505,Solyc08g067795.1,pma3724,+
34506,Solyc08g068670.3,pma3724,+
34507,Solyc08g075050.2,pma3724,+
34508,Solyc08g076360.3,pma3724,+
34509,Solyc08g077380.3,pma3724,+
34510,Solyc08g078350.1,pma3724,+
34511,Solyc08g078400.3,pma3724,+
34512,Solyc08g081040.3,pma3724,+
34513,Solyc08g083210.3,pma3724,+
34514,Solyc09g005070.1,pma3724,+
34515,Solyc09g005890.3,pma3724,+
34516,Solyc09g005940.3,pma3724,+
34517,Solyc09g008360.2,pma3724,+
34518,Solyc09g010080.3,pma3724,+
34519,Solyc09g015420.3,pma3724,+
34520,Solyc09g055880.1,pma3724,+
34521,Solyc09g059980.2,pma3724,+
34522,Solyc09g061330.2,pma3724,+
34523,Solyc09g074370.3,pma3724,+
34524,Solyc09g074790.2,pma3724,+
34525,Solyc09g089500.3,pma3724,+
34526,Solyc09g091040.3,pma3724,+
34527,Solyc09g092560.3,pma3724,+
34528,Solyc09g092740.3,pma3724,+
34529,Solyc09g092750.3,pma3724,+
34530,Solyc09g097790.1,pma3724,+
34531,Solyc10g005410.3,pma3724,+
34532,Solyc10g007530.1,pma3724,+
34533,Solyc10g009350.3,pma3724,+
34534,Solyc10g011880.1,pma3724,+
34535,Solyc10g017550.3,pma3724,+
34536,Solyc10g017655.1,pma3724,+
34537,Solyc10g018060.2,pma3724,+
34538,Solyc10g018920.2,pma3724,+
34539,Solyc10g024370.2,pma3724,+
34540,Solyc10g048010.2,pma3724,+
34541,Solyc10g048180.1,pma3724,+
34542,Solyc10g054780.2,pma3724,+
34543,Solyc10g055370.2,pma3724,+
34544,Solyc10g076900.2,pma3724,+
34545,Solyc10g079400.2,pma3724,+
34546,Solyc10g079405.1,pma3724,+
34547,Solyc10g080750.2,pma3724,+
34548,Solyc10g081450.2,pma3724,+
34549,Solyc10g081640.2,pma3724,+
34550,Solyc10g084033.1,pma3724,+
34551,Solyc10g084720.1,pma3724,+
34552,Solyc10g086137.1,pma3724,+
34553,Solyc10g086740.2,pma3724,+
34554,Solyc11g006220.2,pma3724,+
34555,Solyc11g006440.1,pma3724,+
34556,Solyc11g008040.2,pma3724,+
34557,Solyc11g008070.1,pma3724,+
34558,Solyc11g008930.2,pma3724,+
34559,Solyc11g010430.2,pma3724,-
34560,Solyc11g010850.2,pma3724,+
34561,Solyc11g013450.2,pma3724,+
34562,Solyc11g013870.2,pma3724,+
34563,Solyc11g020640.2,pma3724,+
34564,Solyc11g042420.2,pma3724,+
34565,Solyc11g045645.1,pma3724,+
34566,Solyc11g061730.2,pma3724,+
34567,Solyc11g065400.2,pma3724,+
34568,Solyc11g065890.2,pma3724,+
34569,Solyc11g072030.2,pma3724,+
34570,Solyc11g072700.1,pma3724,+
34571,Solyc12g005310.2,pma3724,+
34572,Solyc12g005680.3,pma3724,+
34573,Solyc12g006280.2,pma3724,+
34574,Solyc12g006400.2,pma3724,+
34575,Solyc12g007220.2,pma3724,+
34576,Solyc12g009820.2,pma3724,+
34577,Solyc12g009850.1,pma3724,+
34578,Solyc12g010995.1,pma3724,+
34579,Solyc12g016125.1,pma3724,+
34580,Solyc12g017390.2,pma3724,+
34581,Solyc12g032930.2,pma3724,+
34582,Solyc12g032933.1,pma3724,+
34583,Solyc12g032937.1,pma3724,+
34584,Solyc12g035460.2,pma3724,+
34585,Solyc12g036400.1,pma3724,+
34586,Solyc12g036900.1,pma3724,+
34587,Solyc12g042370.2,pma3724,+
34588,Solyc12g042640.1,pma3724,+
34589,Solyc12g044630.2,pma3724,+
34590,Solyc12g056420.2,pma3724,+
34591,Solyc12g056700.2,pma3724,+
34592,Solyc12g088510.1,pma3724,+
34593,Solyc12g089310.2,pma3724,+
34594,Solyc12g089330.2,pma3724,+
34595,Solyc12g098400.2,pma3724,+
34596,Solyc12g099040.1,pma3724,+
34597,Solyc12g099540.2,pma3724,+
34598,Solyc12g100280.2,pma3724,+
34599,Solyc01g010810.3,pma6460,-
34600,Solyc09g097870.3,pma6460,-
34601,Solyc00g006480.1,pmb0749,+
34602,Solyc00g009146.1,pmb0749,+
34603,Solyc00g020540.2,pmb0749,+
34604,Solyc00g030000.1,pmb0749,+
34605,Solyc00g030510.3,pmb0749,+
34606,Solyc00g032940.1,pmb0749,+
34607,Solyc00g042854.1,pmb0749,+
34608,Solyc00g057280.1,pmb0749,+
34609,Solyc00g075030.3,pmb0749,+
34610,Solyc00g157083.1,pmb0749,+
34611,Solyc00g171710.2,pmb0749,+
34612,Solyc00g218560.1,pmb0749,+
34613,Solyc00g249205.1,pmb0749,+
34614,Solyc00g257110.3,pmb0749,+
34615,Solyc01g005050.3,pmb0749,+
34616,Solyc01g005070.3,pmb0749,+
34617,Solyc01g005510.3,pmb0749,+
34618,Solyc01g005610.3,pmb0749,+
34619,Solyc01g006050.2,pmb0749,+
34620,Solyc01g006730.3,pmb0749,+
34621,Solyc01g006735.1,pmb0749,+
34622,Solyc01g006750.2,pmb0749,+
34623,Solyc01g006760.3,pmb0749,+
34624,Solyc01g006780.3,pmb0749,+
34625,Solyc01g006790.2,pmb0749,+
34626,Solyc01g007210.3,pmb0749,+
34627,Solyc01g007240.3,pmb0749,+
34628,Solyc01g007950.3,pmb0749,+
34629,Solyc01g008010.3,pmb0749,+
34630,Solyc01g008040.1,pmb0749,+
34631,Solyc01g008240.3,pmb0749,+
34632,Solyc01g008440.3,pmb0749,+
34633,Solyc01g008610.3,pmb0749,+
34634,Solyc01g008740.2,pmb0749,+
34635,Solyc01g009240.3,pmb0749,+
34636,Solyc01g009250.3,pmb0749,+
34637,Solyc01g009480.3,pmb0749,+
34638,Solyc01g009600.3,pmb0749,+
34639,Solyc01g009740.2,pmb0749,+
34640,Solyc01g009790.1,pmb0749,+
34641,Solyc01g009880.2,pmb0749,+
34642,Solyc01g010280.3,pmb0749,+
34643,Solyc01g010740.3,pmb0749,+
34644,Solyc01g010880.3,pmb0749,+
34645,Solyc01g010890.3,pmb0749,+
34646,Solyc01g010950.3,pmb0749,+
34647,Solyc01g011050.3,pmb0749,+
34648,Solyc01g011170.1,pmb0749,+
34649,Solyc01g011390.2,pmb0749,+
34650,Solyc01g013870.1,pmb0749,+
34651,Solyc01g014534.1,pmb0749,+
